,STATEFIP,Caring For Household Members,Caring for NonHousehold Members,Pursuing Education,Eating & Drinking,Civic Obligations,Household Activities,Coordinating Household Labor,Personal Care,Talking on the Phone,Soliciting and Using Professional Services,Buying Items,Religious Activity,Socializing,Playing Sports,Traveling for Any Reason,Volunteering,Working
25,40,58.431372549019606,0.0,0.0,62.15686274509804,0.0,13.235294117647058,0.0,615.9803921568628,0.0,0.0,4.313725490196078,30.19607843137255,212.27450980392157,0.0,94.19607843137256,0.0,338.8235294117647
26,41,0.0,0.0,0.0,67.27272727272727,0.0,251.8181818181818,0.0,602.7272727272727,0.0,0.0,27.272727272727273,0.0,429.09090909090907,0.0,29.09090909090909,0.0,0.0
27,42,0.0,0.0,0.0,20.0,0.0,6.0,0.0,525.0,10.0,0.0,20.0,0.0,484.0,0.0,315.0,60.0,0.0
28,44,0.0,0.0,0.0,105.0,0.0,0.0,0.0,657.0,0.0,0.0,0.0,0.0,133.0,0.0,5.0,0.0,540.0
29,47,0.0,0.0,0.0,15.0,0.0,145.0,0.0,571.0,0.0,0.0,0.0,0.0,104.0,0.0,110.0,0.0,485.0
30,48,211.98076923076923,0.0,0.0,92.01923076923077,0.0,147.5,0.0,510.7692307692308,0.0,0.0,56.63461538461539,53.65384615384615,97.5,0.0,69.23076923076923,0.0,200.71153846153845
31,49,0.0,0.0,76.36363636363636,30.0,0.0,178.1818181818182,0.0,792.9090909090909,0.0,0.0,0.7272727272727273,67.27272727272727,222.72727272727272,49.09090909090909,15.454545454545455,7.2727272727272725,0.0
32,50,0.0,0.0,0.0,60.0,0.0,0.0,0.0,784.0,100.0,0.0,10.0,0.0,411.0,0.0,75.0,0.0,0.0
33,51,159.1965811965812,6.6239316239316235,51.282051282051285,68.71794871794872,0.0,87.17948717948718,0.0,586.0512820512821,0.8547008547008547,18.46153846153846,8.205128205128204,0.0,249.11111111111111,8.547008547008547,33.162393162393165,0.0,162.60683760683762
34,53,9.629090909090909,24.156363636363636,3.4909090909090907,52.472727272727276,0.0,84.93818181818182,0.0,487.65090909090907,11.836363636363636,2.727272727272727,103.84,1.5818181818181818,204.24,35.585454545454546,148.89818181818183,36.07272727272727,210.0981818181818
35,55,0.0,0.0,0.0,45.0,0.0,20.0,0.0,500.0,0.0,0.0,0.0,0.0,330.0,90.0,155.0,0.0,300.0
